body,x,y,z,conf,syn_id
10311,15638,21445,15327,0.787,67408903849131286
10311,26704,22067,15345,0.812,67488069990770768
10311,20265,24398,15339,0.894,67461686600159017
10311,19688,18804,15367,0.791,67584820171001064
10311,19241,19590,15392,0.853,67694772982139689
10311,18879,20141,15406,0.792,67756346788825535
10311,18884,20191,15375,0.888,67620007451838916
10311,16084,22269,15400,0.91,67729962972495572
10311,26555,21373,15446,0.79,67932271232968635
10311,20109,24431,15483,0.899,68095005366963853
10311,19894,24508,15447,0.92,67936675854044598
10311,29621,24848,15432,0.864,67870705869419445
10311,19064,19117,15541,0.76,68350080920341112
10311,22819,24762,15542,0.893,68354490805279011
10311,19285,19591,15589,0.835,68561188146924373
10311,15702,20011,15594,0.824,68583179260280150
10311,15890,21849,15599,0.826,68605173347401234
10311,19308,19090,15668,0.818,68908632770628460
10311,20752,21810,15696,0.92,69031783777194256
10311,15915,22132,15722,0.861,69146133661761067
10311,21295,23287,15698,0.767,69040582967710511
10311,26192,21752,15778,0.936,69392423469475408
10311,26333,23137,15782,0.894,69410018560075485
10311,26335,23113,15801,0.912,69493581393454815
10311,19620,18794,15815,0.909,69555144987004068
10311,19451,19031,15927,0.873,70047726693272571
10311,22980,24755,15911,0.873,69977369953196484
10311,25559,23237,16017,0.913,70443559699899351
10311,23936,25265,16010,0.91,70412777627344256
10311,26399,21553,16104,0.884,70826186214762271
10311,25782,22924,16119,0.78,70892159787623606
10311,23009,24738,16066,0.867,70659067126766049
10311,23137,24784,16229,0.868,71375948804545121
10311,23836,25087,16217,0.832,71323172881849628
10311,23538,25114,16253,0.77,71481502612872178
10311,25866,22609,16281,0.827,71604642661819658
10311,23263,24794,16307,0.842,71718996453382879
10311,23145,25077,16286,0.935,71626638070143593
10311,25973,22164,16357,0.933,71938893263431029
10311,23505,26118,16330,0.927,71820154299767761
10311,21382,21984,16443,0.903,72317124885894022
10311,21431,23118,16430,0.782,72259952659420087
10311,23192,25031,16424,0.935,72233568392207000
10311,23248,25307,16403,0.77,72141209994287824
10311,15693,19982,16487,0.765,72510634733878605
10311,25899,22312,16508,0.874,72602998596986155
10311,23818,26021,16460,0.793,72391900142787850
10311,26270,21704,16518,0.906,72646977787029150
10311,23400,24839,16521,0.878,72660178501131112
10311,20448,18431,16655,0.905,73249503295066080
10311,15779,19836,16673,0.896,73328671078759843
10311,24744,25160,16670,0.851,73315488104472744
10311,24468,25575,16738,0.881,73614556137545620
10311,26168,21633,16769,0.848,73750887312418360
10311,24637,25363,16782,0.877,73808069739438141
10311,23553,24728,16929,0.923,74454581244877825
10311,26093,21498,17037,0.88,74929563494278637
10311,21520,23109,17041,0.948,74947159058830352
10311,15950,19756,17093,0.838,75175850445651534
10311,23873,24718,17148,0.751,75417753409838401
10311,25928,21445,17226,0.753,75760794173728072
10311,19903,22728,17269,0.951,75949912864345535
10311,21495,23101,17223,0.831,75747603507074039
10311,21506,23067,17249,0.858,75861952645059586
10311,23962,24697,17277,0.828,75985101365730714
10311,20401,18412,17296,0.913,76068651068837809
10311,19525,20115,17301,0.85,76090644872842309
10311,21510,23058,17405,0.914,76548047881917446
10311,19569,20090,17450,0.806,76745953750568049
10311,19849,20183,17459,0.905,76785536364203401
10311,20077,22730,17650,0.932,77625568589270637
10311,24359,24388,17615,0.88,77471640438464295
10311,25755,21364,17703,0.771,77858662189655195
10311,24790,24188,17727,0.897,77964221228277974
10311,20639,24433,17673,0.928,77726727230476447
10311,18046,21279,17771,0.795,78157729174144638
10311,21598,23018,17776,0.765,78179723053651038
10311,20521,24269,17750,0.885,78065376467898409
10311,20879,24606,17729,0.85,77973018197905807
10311,17614,19518,17850,0.863,78505171155436750
10311,18145,21198,17850,0.865,78505174678652641
10311,16081,19671,17879,0.878,78632714825121489
10311,25732,21313,17868,0.88,78584339757032580
10311,18276,21017,17931,0.841,78861416066467684
10311,19997,22772,17975,0.827,79054933793459741
10311,20325,18492,18029,0.797,79292419329249125
10311,20378,18751,18082,0.9,79525516337500058
10311,16000,19595,18074,0.87,79490333735403136
10311,24661,24315,18104,0.813,79622285029302357
10311,17713,19785,18170,0.818,79912546598929713
10311,20025,19871,18126,0.825,79719032732798521
10311,19654,19905,18217,0.777,80119255036611782
10311,25630,21389,18233,0.947,80189626892968990
10311,20058,19954,18280,0.792,80396332069572186
10311,21788,23086,18271,0.822,80356756219254044
10311,25643,25431,18261,0.948,80312780671968299
10311,16815,19890,18357,0.813,80734981516706223
10311,19718,22794,18351,0.851,80708599327771910
10311,20437,18993,18392,0.76,80888911263453141
10311,17042,19687,18419,0.802,81007659974673042
10311,16930,19999,18430,0.887,81056039140606498
10311,25542,21505,18409,0.875,80963683322192838
10311,21734,23122,18389,0.862,80875725783061734
10311,21302,24389,18405,0.903,80946097184330550
10311,20446,19041,18454,0.874,81161590247804894
10311,17221,19913,18446,0.869,81126407704429381
10311,19885,22697,18434,0.865,81073636984769965
10311,22481,24091,18469,0.837,81227571536091089
10311,18735,20486,18496,0.863,81346311231654191
10311,18443,20766,18504,0.831,81381496190945291
10311,25500,21558,18545,0.934,81561817758851996
10311,25216,24981,18529,0.931,81491456193225344
10311,25513,21679,18676,0.848,82137962105562025
10311,24737,24244,18648,0.923,82014822182445217
10311,20336,22689,18689,0.882,82195138828324720
10311,22516,24056,18698,0.935,82234724113733620
10311,21472,24087,18721,0.86,82335879248499680
10311,18250,20351,18778,0.821,82586560064669514
10311,19405,23097,18795,0.838,82661332614138829
10311,19340,23180,18765,0.78,82529391392869260
10311,21486,24309,18780,0.882,82595364458222574
10311,17909,19802,18868,0.857,82982383099332085
10311,27263,22526,18862,0.911,82956000532916863
10311,20312,22841,18819,0.83,82766885193535320
10311,21864,23121,18877,0.828,83021972478383464
10311,19323,23221,18820,0.879,82771284036963195
10311,19417,19673,18897,0.942,83109926177623001
10311,20653,19759,18922,0.945,83219877520756909
10311,19777,22842,18892,0.934,83087942590942529
10311,19032,19483,18999,0.917,83558526523296344
10311,25330,21548,18958,0.872,83378210946966258
10311,20203,22290,18989,0.938,83514551944892139
10311,27714,22285,18992,0.922,83527746073947202
10311,26973,22568,18970,0.751,83430989644196189
10311,22657,24066,18961,0.826,83391410367125633
10311,21657,24240,18977,0.909,83461779476206745
10311,21699,24268,18957,0.833,83373818604704963
10311,18180,20038,19023,0.854,83664080803481348
10311,25554,21815,19047,0.839,83769637646394322
10311,19014,19504,19111,0.767,84051107776580166
10311,20471,22754,19081,0.808,83919173196992503
10311,20014,22710,19184,0.768,84372171895361070
10311,21594,22763,19180,0.927,84354579820467290
10311,27738,22723,19148,0.903,84213842248232026
10311,18916,19412,19217,0.888,84517300513819108
10311,19222,19500,19256,0.862,84688824512301846
10311,21882,23000,19232,0.874,84583278736070010
10311,27179,23069,19235,0.916,84596473020312107
10311,26050,25382,19230,0.841,84574487638468034
10311,25712,21705,19275,0.918,84772392020239472
10311,26506,22389,19322,0.807,84979101640714122
10311,26752,22657,19275,0.846,84772394016729216
10311,22028,24210,19289,0.779,84833969924757004
10311,21007,19941,19359,0.865,85141824227791375
10311,25234,21491,19368,0.837,85181409896981138
10311,20360,21999,19378,0.758,85225391427440520
10311,22806,24083,19348,0.893,85093454402574614
10311,20309,22502,19400,0.912,85322149505552213
10311,26631,22635,19444,0.908,85515663830968327
10311,24863,23912,19448,0.836,85533258695074079
10311,25662,21750,19504,0.785,85779544765654078
10311,26668,23180,19510,0.807,85805936043649068
10311,20288,22708,19593,0.859,86170972914208576
10311,26523,22587,19695,0.76,86619573404592027
10311,20297,22972,19665,0.78,86487632816656201
10311,22138,23030,19766,0.843,86931835635914362
10311,18735,19933,19792,0.879,87046178350319919
10311,25168,21570,19799,0.872,87076968108941904
10311,22652,24467,19824,0.793,87186925347166332
10311,22904,24118,19883,0.958,87446409359415672
10311,22379,24206,19879,0.803,87428817357920107
10311,22982,24433,19855,0.777,87323264717707718
10311,26739,23572,19911,0.917,87569553516685427
10311,22944,24202,19966,0.809,87811447395998112
10311,21333,24399,20002,0.802,87969777483535189
10311,18887,20039,20048,0.901,88172078479460807
10311,21237,20121,20053,0.885,88194068883985141
10311,22181,22939,20095,0.884,88378792747226789
10311,26477,22485,20214,0.915,88902159329945453
10311,25420,21102,20282,0.867,89201223592338252
10311,24827,23686,20281,0.874,89196830964867323
10311,22409,24223,20246,0.822,89042900463146889
10311,27472,23738,20311,0.841,89328772469254992
10311,22982,24361,20330,0.873,89412336659487174
10311,22324,22830,20401,0.791,89724594751035188
10311,22867,24572,20405,0.874,89742190590318931
10311,19070,20177,20469,0.881,90023656350042750
10311,24900,23748,20443,0.75,89909314629689668
10311,19513,20925,20526,0.763,90274346569845817
10311,22890,24573,20620,0.943,90687770592303466
10311,19186,20266,20705,0.812,91061595513309938
10311,24878,21415,20793,0.797,91448626015920430
10311,26125,22150,20791,0.861,91439831464306189
10311,24876,23623,20784,0.837,91409048227832108
10311,21585,20286,20850,0.856,91699312299365457
10311,19348,20354,20801,0.783,91483808162925460
10311,19514,20848,20804,0.88,91497003338452026
10311,22438,22829,20839,0.858,91650939120801702
10311,22454,22820,20859,0.9,91738900032149430
10311,25669,20552,20909,0.868,91958797601367109
10311,25789,22040,20930,0.914,92051159698662589
10311,22511,22799,20959,0.935,92178704639219695
10311,23323,23849,20934,0.882,92068755678452507
10311,21635,20750,20995,0.903,92337030016554115
10311,24914,23422,21051,0.795,92583326224769362
10311,21175,18458,21132,0.928,92939557581902519
10311,19546,20356,21123,0.865,92899979143695450
10311,21207,21189,21130,0.802,92930767216202455
10311,24833,21357,21139,0.93,92970349987127553
10311,19491,20599,21218,0.801,93317794071858211
10311,24946,23280,21206,0.863,93265023136194930
10311,25189,21946,21289,0.795,93630058199016037
10311,22513,22754,21282,0.763,93599273567934449
10311,21136,20011,21393,0.873,94087450978177680
10311,19905,20475,21405,0.9,94140228509388225
10311,21567,21064,21405,0.911,94140229744612415
10311,25173,21351,21416,0.882,94188608858120789
10311,22571,22878,21395,0.825,94096253083736107
10311,20010,20395,21483,0.873,94483275969482282
10311,20974,21596,21489,0.952,94509666767229422
10311,22685,22858,21491,0.924,94518465506859165
10311,21228,18446,21523,0.882,94659193742578412
10311,21634,21377,21666,0.918,95288120540419202
10311,17948,21523,21692,0.809,95402470055888412
10311,24165,19153,21721,0.806,95530008434466405
10311,24888,23313,21721,0.803,95530017158619448
10311,23319,19591,21812,0.827,95930231585528599
10311,20432,20243,21804,0.894,95895048580779984
10311,23280,20529,21768,0.755,95736719506168560
10311,24799,21606,21814,0.757,95939031904313567
10311,21741,21838,21801,0.795,95881857786205421
10311,22965,22130,21804,0.827,95895052538108341
10311,22174,17125,21851,0.915,96101750227883678
10311,23413,19961,21826,0.857,95991805012630389
10311,22089,18204,22008,0.814,96792245792953929
10311,18437,20949,22000,0.806,96757067177543685
10311,18489,20490,22039,0.829,96928590028884025
10311,18229,21254,22029,0.862,96884611165996853
10311,24848,21593,22069,0.859,97060533737382160
10311,22919,22207,22040,0.9,96932991676209543
10311,22047,18396,22131,0.932,97333205916472863
10311,24039,19800,22100,0.757,97196869419032039
10311,18436,21127,22123,0.809,97298027271702532
10311,26049,23109,22091,0.829,97157293939910081
10311,22860,23175,22082,0.875,97117711659718988
10311,22198,17245,22180,0.887,97548707781695158
10311,21229,18675,22182,0.785,97557506873643757
10311,20461,20595,22169,0.813,97500336295530477
10311,22814,22949,22146,0.814,97399186162473246
10311,22025,16496,22232,0.886,97777404629505545
10311,23978,20390,22259,0.775,97896160051617194
10311,22945,23571,22248,0.769,97847788211034529
10311,23349,24956,22220,0.755,97724645813279541
10311,20919,19869,22316,0.767,98146847610130871
10311,20387,20754,22315,0.799,98142451419598755
10311,24766,23152,22369,0.919,98379950960173246
10311,22019,21744,22457,0.823,98766976100357635
10311,18107,21826,22459,0.82,98775772365342395
10311,25055,22598,22459,0.838,98775773984350687
10311,23371,24884,22401,0.924,98520692080794443
10311,21883,18638,22492,0.868,98920901214492027
10311,26977,22464,22478,0.827,98859336587045217
10311,22869,22989,22466,0.879,98806561129912661
10311,24727,18322,22548,0.944,99167191156416663
10311,21395,19097,22540,0.795,99132008409617299
10311,25176,17699,22685,0.926,99769722221912664
10311,25189,17710,22716,0.898,99906061686825573
10311,26069,23078,22703,0.868,99848898339694037
10311,22096,22657,22741,0.802,100016023224211024
10311,22833,23080,22747,0.767,100042412390373681
10311,25357,18131,22847,0.845,100482206662681357
10311,24489,22099,22828,0.826,100398652100468649
10311,24644,23107,22826,0.81,100389858121375812
10311,22907,23053,22905,0.774,100737303682505083
10311,27045,25218,22906,0.874,100741706269354405
10311,24934,18552,22929,0.799,100842847359492454
10311,24200,22295,22922,0.901,100812068883553928
10311,23812,22436,23009,0.883,101194699225718020
10311,21507,19268,23101,0.751,101599312860959747
10311,26507,22955,23069,0.831,101458583104808843
10311,22879,23223,23214,0.905,102096300410952031
10311,23856,23458,23227,0.915,102153475508428080
10311,26278,23551,23230,0.835,102166669842998950
10311,22065,18404,23283,0.86,102399755514041905
10311,21022,20360,23265,0.88,102320594778870302
10311,22266,23361,23249,0.913,102250232328247034
10311,23690,23740,23274,0.867,102360184285846666
10311,21973,18134,23355,0.826,102716414296610261
10311,24894,18966,23349,0.901,102690027762377022
10311,23604,23840,23353,0.912,102707630169938996
10311,21956,18399,23378,0.882,102817569922110916
10311,21723,18827,23410,0.867,102958308308047067
10311,26618,23067,23373,0.822,102795589479065594
10311,22863,23513,23393,0.915,102883551344613711
10311,23527,24043,23362,0.782,102747213014260711
10311,22015,18016,23470,0.9,103222189397923327
10311,23444,24303,23468,0.977,103213406489697172
10311,24814,19191,23505,0.958,103376123489968366
10311,26658,22992,23535,0.88,103508072856578082
10311,26863,25146,23545,0.921,103552057838954735
10311,19685,21397,23598,0.94,103785146441813221
10311,26354,23954,23572,0.962,103670802594948850
10311,20858,20525,23621,0.917,103886299682853242
10311,22810,23964,23676,0.852,104128199453071642
10311,23484,24516,23659,0.942,104053433820011452
10311,24822,19184,23680,0.832,104145781614731510
10311,20792,20666,23733,0.832,104378881187795256
10311,22261,19245,23801,0.87,104677945370498805
10311,24881,19223,23754,0.886,104471237138342193
10311,20641,20790,23773,0.803,104554803308286113
10311,22791,24031,23806,0.756,104699945640024327
10311,26783,24985,23799,0.883,104669161315133599
10311,26890,25094,23752,0.888,104462453357701386
10311,24552,19154,23972,0.764,105430011133059048
10311,20508,20833,23962,0.867,105386034189062172
10311,19797,21035,23962,0.755,105386034612686165
10311,19718,21649,23977,0.896,105452006598003974
10311,20204,21156,24019,0.907,105636723517574892
10311,23376,24884,24089,0.784,105944594591538000
10311,22121,19803,24154,0.854,106230456959129193
10311,22793,24334,24135,0.886,106146903577614601
10311,26626,24750,24153,0.889,106226069287233538
10311,22732,24381,24247,0.883,106639484885424332
10311,22716,24549,24447,0.901,107519094539966652
10311,23459,25283,24458,0.899,107567474590899107
10311,21987,20230,24519,0.817,107835744831165923
10311,23367,25437,24716,0.844,108702170913725255
10311,23411,25477,24803,0.884,109084801044077427
10311,25587,18745,24869,0.829,109375057995785203
10311,21902,20552,24844,0.815,109265110622557582
10311,25724,18937,25005,0.833,109973192723948668
10311,25811,19296,25054,0.887,110188697755870419
10311,25771,19460,25033,0.902,110096339123070123
10311,25409,19448,25176,0.906,110725259748991809
